speech_id,line_id,anger_score,anger,valence,arousal,dominance
S004,14,0.6704115867614746,0.0,0.6432307692307693,0.3727692307692308,0.5890000000000001
S004,15,0.6835206151008606,0.04,0.650560975609756,0.4662682926829268,0.6332926829268293
S004,16,0.6961268186569214,0.1363636363636363,0.7066585365853658,0.4235121951219512,0.6168536585365854
S005,0,0.7021684050559998,0.1818181818181818,0.5512162162162164,0.4294864864864864,0.5436756756756755
S005,1,0.6913217306137085,0.0425531914893617,0.6543692307692307,0.4683230769230769,0.5874615384615384
S005,2,0.6769256591796875,0.03125,0.6759795918367346,0.4453265306122448,0.628734693877551
S005,3,0.6869832277297974,0.1,0.6078484848484847,0.4453939393939394,0.6230606060606061
S005,4,0.6745738387107849,0.2,0.5446896551724137,0.4784482758620689,0.5987586206896552
S005,5,0.6768139004707336,0.2857142857142857,0.6176521739130435,0.4644347826086957,0.6120434782608695
S005,6,0.6917436718940735,0.0454545454545454,0.5885161290322581,0.4963548387096774,0.5962903225806451
S005,7,0.6932136416435242,0.2727272727272727,0.495829268292683,0.5807804878048781,0.578390243902439
S005,8,0.6866084337234497,0.2105263157894736,0.5254193548387097,0.572,0.6443548387096775
S005,9,0.6809466481208801,0.0952380952380952,0.6512500000000001,0.51275,0.6953125
S005,10,0.6713418960571289,0.0,0.5793928571428572,0.3641785714285714,0.5091785714285715
S005,11,0.6749380230903625,0.0357142857142857,0.6124468085106383,0.4196382978723404,0.528127659574468
S005,12,0.643577516078949,0.0,,,
S005,13,0.6810107231140137,0.0588235294117647,0.6395454545454545,0.461840909090909,0.598659090909091
S005,14,0.6862748861312866,0.0606060606060606,0.6790961538461537,0.4608653846153845,0.6322115384615384
S005,15,0.7079481482505798,0.0526315789473684,0.5927209302325582,0.4788953488372094,0.5568837209302326
S005,16,0.6724817752838135,0.0681818181818181,0.6739508196721312,0.4602459016393442,0.6230327868852459
S005,17,0.6727432608604431,0.0588235294117647,0.5997538461538462,0.485,0.632523076923077
S005,18,0.674953281879425,0.1428571428571428,0.6328360655737704,0.5450819672131147,0.7028196721311474
S005,19,0.6860378384590149,0.1818181818181818,0.5880434782608696,0.5644130434782609,0.6378695652173914
S005,20,0.6965406537055969,0.0,0.715446153846154,0.4370461538461538,0.6219538461538463
S005,21,0.7013946175575256,0.1020408163265306,0.6586282051282052,0.4715897435897436,0.6418076923076923
S005,22,0.6995358467102051,0.12,0.6413478260869565,0.4202173913043479,0.5706521739130435
S005,23,0.69182950258255,0.1,0.7161692307692308,0.4652615384615384,0.6415538461538463
S005,24,0.6977424025535583,0.1272727272727272,0.5562345679012346,0.511641975308642,0.5655555555555556
S005,25,0.7021684050559998,0.1818181818181818,0.5512162162162164,0.4294864864864864,0.5436756756756755
S005,26,0.6913217306137085,0.0425531914893617,0.6543692307692307,0.4683230769230769,0.5874615384615384
S005,27,0.6769256591796875,0.03125,0.6759795918367346,0.4453265306122448,0.628734693877551
S005,28,0.6869832277297974,0.1,0.6078484848484847,0.4453939393939394,0.6230606060606061
S005,29,0.6745738387107849,0.2,0.5446896551724137,0.4784482758620689,0.5987586206896552
S005,30,0.6768139004707336,0.2857142857142857,0.6176521739130435,0.4644347826086957,0.6120434782608695
S005,31,0.6917436718940735,0.0454545454545454,0.5885161290322581,0.4963548387096774,0.5962903225806451
S005,32,0.6932136416435242,0.2727272727272727,0.495829268292683,0.5807804878048781,0.578390243902439
S005,33,0.6866084337234497,0.2105263157894736,0.5254193548387097,0.572,0.6443548387096775
S005,34,0.6809466481208801,0.0952380952380952,0.6512500000000001,0.51275,0.6953125
S005,35,0.6713418960571289,0.0,0.5793928571428572,0.3641785714285714,0.5091785714285715
S005,36,0.6749380230903625,0.0357142857142857,0.6124468085106383,0.4196382978723404,0.528127659574468
S005,37,0.643577516078949,0.0,,,
S005,38,0.6810107231140137,0.0588235294117647,0.6395454545454545,0.461840909090909,0.598659090909091
S005,39,0.6862748861312866,0.0606060606060606,0.6790961538461537,0.4608653846153845,0.6322115384615384
S005,40,0.7079481482505798,0.0526315789473684,0.5927209302325582,0.4788953488372094,0.5568837209302326
S005,41,0.6724817752838135,0.0681818181818181,0.6739508196721312,0.4602459016393442,0.6230327868852459
S005,42,0.6727432608604431,0.0588235294117647,0.5997538461538462,0.485,0.632523076923077
S005,43,0.674953281879425,0.1428571428571428,0.6328360655737704,0.5450819672131147,0.7028196721311474
S005,44,0.6860378384590149,0.1818181818181818,0.5880434782608696,0.5644130434782609,0.6378695652173914
S005,45,0.6965406537055969,0.0,0.715446153846154,0.4370461538461538,0.6219538461538463
S005,46,0.7013946175575256,0.1020408163265306,0.6586282051282052,0.4715897435897436,0.6418076923076923
S005,47,0.6995358467102051,0.12,0.6413478260869565,0.4202173913043479,0.5706521739130435
S005,48,0.69182950258255,0.1,0.7161692307692308,0.4652615384615384,0.6415538461538463
S005,49,0.6977424025535583,0.1272727272727272,0.5562345679012346,0.511641975308642,0.5655555555555556
S015,0,0.7104507684707642,0.0,0.7470769230769232,0.4119230769230769,0.5487692307692307
S015,1,0.7032417058944702,0.0,0.7449199999999999,0.4078799999999999,0.56424
S015,2,0.6858218908309937,0.1739130434782608,0.6262068965517241,0.4988965517241379,0.612241379310345
S015,3,0.6842848062515259,0.0,0.6785555555555556,0.4547037037037037,0.6690740740740742
S015,4,0.676215410232544,0.032258064516129,0.643904761904762,0.3974523809523809,0.6202619047619048
S015,5,0.6945476531982422,0.0,0.6311351351351352,0.4138918918918919,0.6244864864864865
S015,6,0.6821178793907166,0.027027027027027,0.6467818181818183,0.4422,0.5868545454545455
S015,7,0.6643713712692261,0.1388888888888889,0.5759245283018868,0.4713207547169811,0.6099433962264152
S015,8,0.6813797950744629,0.0,0.60875,0.4537916666666666,0.6525833333333333
S015,9,0.6765735149383545,0.2222222222222222,0.5786875,0.4625,0.6074375000000001
S015,10,0.7143159508705139,0.0,0.6008,0.422,0.5458
S015,11,0.6805063486099243,0.0967741935483871,0.6253709677419356,0.4353387096774193,0.6013548387096774
S015,12,0.6826829314231873,0.04,0.6498684210526317,0.4494210526315788,0.5991578947368421
S015,13,0.6846481561660767,0.0,0.6551333333333333,0.4345333333333333,0.5837
S015,14,0.6782850623130798,0.0,0.6572142857142855,0.407,0.6404285714285715
S015,15,0.6914985775947571,0.0,0.6619795918367346,0.4304285714285714,0.638265306122449
S015,16,0.6897398233413696,0.0,0.6534126984126986,0.412047619047619,0.52915873015873
S015,17,0.6828956007957458,0.0,0.7045384615384616,0.4553846153846153,0.638576923076923
S015,18,0.7052076458930969,0.2307692307692307,0.6621071428571429,0.4568214285714286,0.6329642857142856
S015,19,0.6942911744117737,0.0303030303030303,0.7079137931034483,0.4100172413793104,0.6092241379310345
S015,20,0.6899609565734863,0.0666666666666666,0.6638297872340426,0.4520425531914894,0.6056382978723405
S015,21,0.7104507684707642,0.0,0.7470769230769232,0.4119230769230769,0.5487692307692307
S015,22,0.7032417058944702,0.0,0.7449199999999999,0.4078799999999999,0.56424
S015,23,0.6858218908309937,0.1739130434782608,0.6262068965517241,0.4988965517241379,0.612241379310345
S015,24,0.6842848062515259,0.0,0.6785555555555556,0.4547037037037037,0.6690740740740742
S015,25,0.676215410232544,0.032258064516129,0.643904761904762,0.3974523809523809,0.6202619047619048
S015,26,0.6945476531982422,0.0,0.6311351351351352,0.4138918918918919,0.6244864864864865
S015,27,0.6821178793907166,0.027027027027027,0.6467818181818183,0.4422,0.5868545454545455
S015,28,0.6643713712692261,0.1388888888888889,0.5759245283018868,0.4713207547169811,0.6099433962264152
S015,29,0.6813797950744629,0.0,0.60875,0.4537916666666666,0.6525833333333333
S015,30,0.6765735149383545,0.2222222222222222,0.5786875,0.4625,0.6074375000000001
S015,31,0.7143159508705139,0.0,0.6008,0.422,0.5458
S015,32,0.6805063486099243,0.0967741935483871,0.6253709677419356,0.4353387096774193,0.6013548387096774
S015,33,0.6826829314231873,0.04,0.6498684210526317,0.4494210526315788,0.5991578947368421
S015,34,0.6846481561660767,0.0,0.6551333333333333,0.4345333333333333,0.5837
S015,35,0.6782850623130798,0.0,0.6572142857142855,0.407,0.6404285714285715
S015,36,0.6914985775947571,0.0,0.6619795918367346,0.4304285714285714,0.638265306122449
S015,37,0.6897398233413696,0.0,0.6534126984126986,0.412047619047619,0.52915873015873
S015,38,0.6828956007957458,0.0,0.7045384615384616,0.4553846153846153,0.638576923076923
S015,39,0.7052076458930969,0.2307692307692307,0.6621071428571429,0.4568214285714286,0.6329642857142856
S015,40,0.6942911744117737,0.0303030303030303,0.7079137931034483,0.4100172413793104,0.6092241379310345
S015,41,0.6899609565734863,0.0666666666666666,0.6638297872340426,0.4520425531914894,0.6056382978723405
S023,0,0.6965670585632324,0.0,0.731,0.359,0.4634
S023,1,0.715577244758606,0.0185185185185185,0.6768876404494383,0.4298651685393257,0.6241797752808987
S023,2,0.6930393576622009,0.0,0.7013333333333334,0.5035833333333333,0.6611666666666667
S023,3,0.697647213935852,0.0444444444444444,0.6741875,0.440625,0.5881000000000001
S023,4,0.7066837549209595,0.0476190476190476,0.6494444444444446,0.4464666666666666,0.5601111111111111
S023,5,0.7028530836105347,0.1379310344827586,0.6090612244897959,0.4787142857142856,0.6275306122448979
S023,6,0.7080873250961304,0.1363636363636363,0.6110625,0.51909375,0.62065625
S023,7,0.6868237257003784,0.1785714285714285,0.5745,0.4466190476190476,0.5663333333333334
S023,8,0.6805887818336487,0.0434782608695652,0.6991538461538459,0.4601794871794871,0.6441538461538463
S023,9,0.6863216161727905,0.074074074074074,0.6393181818181818,0.4507727272727271,0.5964772727272728
S023,10,0.6690869331359863,0.0,0.6352173913043478,0.433891304347826,0.5874347826086955
S023,11,0.6889025568962097,0.08,0.6097647058823529,0.4859411764705882,0.5652647058823529
S023,12,0.6831506490707397,0.0,0.8125,0.5509999999999999,0.8115
S023,13,0.6705312132835388,0.0,0.7883333333333334,0.4846666666666666,0.7776666666666667
S023,14,0.6831506490707397,0.0,0.8125,0.5509999999999999,0.8115
S023,15,0.6928244233131409,0.0,0.8125,0.5509999999999999,0.8115
S023,16,0.6776577830314636,0.0238095238095238,0.6502656250000001,0.4741875,0.5995625
S023,17,0.6763666868209839,0.25,0.6628461538461539,0.5265128205128204,0.6972564102564104
S023,18,0.6781903505325317,0.0681818181818181,0.567857142857143,0.4957777777777778,0.595079365079365
S023,19,0.6810339093208313,0.1764705882352941,0.6072297297297298,0.458581081081081,0.619418918918919
S023,20,0.6839537620544434,0.027027027027027,0.6272413793103448,0.405551724137931,0.6063448275862069
S023,21,0.6930223107337952,0.1153846153846153,0.5808043478260868,0.4868913043478259,0.567304347826087
S023,22,0.6792363524436951,0.0,,,
S023,23,0.6890237927436829,0.1,0.6548484848484848,0.4771414141414141,0.6053232323232324
S023,24,0.6965670585632324,0.0,0.731,0.359,0.4634
S023,25,0.715577244758606,0.0185185185185185,0.6768876404494383,0.4298651685393257,0.6241797752808987
S023,26,0.6930393576622009,0.0,0.7013333333333334,0.5035833333333333,0.6611666666666667
S023,27,0.697647213935852,0.0444444444444444,0.6741875,0.440625,0.5881000000000001
S023,28,0.7066837549209595,0.0476190476190476,0.6494444444444446,0.4464666666666666,0.5601111111111111
S023,29,0.7028530836105347,0.1379310344827586,0.6090612244897959,0.4787142857142856,0.6275306122448979
S023,30,0.7080873250961304,0.1363636363636363,0.6110625,0.51909375,0.62065625
S023,31,0.6868237257003784,0.1785714285714285,0.5745,0.4466190476190476,0.5663333333333334
S023,32,0.6805887818336487,0.0434782608695652,0.6991538461538459,0.4601794871794871,0.6441538461538463
S023,33,0.6863216161727905,0.074074074074074,0.6393181818181818,0.4507727272727271,0.5964772727272728
S023,34,0.6690869331359863,0.0,0.6352173913043478,0.433891304347826,0.5874347826086955
S023,35,0.6889025568962097,0.08,0.6097647058823529,0.4859411764705882,0.5652647058823529
S023,36,0.6831506490707397,0.0,0.8125,0.5509999999999999,0.8115
S023,37,0.6705312132835388,0.0,0.7883333333333334,0.4846666666666666,0.7776666666666667
S023,38,0.6831506490707397,0.0,0.8125,0.5509999999999999,0.8115
S023,39,0.6928244233131409,0.0,0.8125,0.5509999999999999,0.8115
S023,40,0.6776577830314636,0.0238095238095238,0.6502656250000001,0.4741875,0.5995625
S023,41,0.6763666868209839,0.25,0.6628461538461539,0.5265128205128204,0.6972564102564104
S023,42,0.6781903505325317,0.0681818181818181,0.567857142857143,0.4957777777777778,0.595079365079365
S023,43,0.6810339093208313,0.1764705882352941,0.6072297297297298,0.458581081081081,0.619418918918919
S023,44,0.6839537620544434,0.027027027027027,0.6272413793103448,0.405551724137931,0.6063448275862069
S023,45,0.6930223107337952,0.1153846153846153,0.5808043478260868,0.4868913043478259,0.567304347826087
S023,46,0.6792363524436951,0.0,,,
S023,47,0.6890237927436829,0.1,0.6548484848484848,0.4771414141414141,0.6053232323232324
S033,0,0.6886162757873535,0.0,0.6143647058823529,0.4432588235294117,0.5443294117647058
S033,1,0.692509114742279,0.0408163265306122,0.6725696202531645,0.4856329113924051,0.6140253164556962
S033,2,0.6937620043754578,0.0222222222222222,0.6453376623376623,0.4214025974025973,0.5705974025974027
S033,3,0.7040348649024963,0.0,0.6969411764705882,0.4251372549019608,0.6119411764705883
S033,4,0.6959116458892822,0.0144927536231884,0.669,0.4532828282828283,0.5531212121212121
S033,5,0.6941857933998108,0.0,0.62075,0.3792499999999999,0.5605833333333334
S033,6,0.6895872354507446,0.0204081632653061,0.6618472222222223,0.4567638888888889,0.6002916666666667
S033,7,0.6875906586647034,0.0769230769230769,0.6246923076923078,0.4299358974358975,0.5586025641025641
S033,8,0.6953972578048706,0.024390243902439,0.6403026315789475,0.4368947368421054,0.5793552631578948
S033,9,0.675487756729126,0.0,0.7041052631578948,0.3769473684210526,0.5667368421052632
S033,10,0.6636854410171509,0.0,0.5656666666666667,0.3779999999999999,0.5486666666666667
S033,11,0.6791801452636719,0.1282051282051282,0.5951525423728814,0.4410169491525423,0.5426779661016948
S033,12,0.679597795009613,0.1034482758620689,0.64496,0.40898,0.60594
S033,13,0.6997683048248291,0.1,0.6004457831325302,0.4414819277108434,0.5450843373493975
S033,14,0.6890069842338562,0.064516129032258,0.624982456140351,0.3998421052631579,0.5759649122807017
S033,15,0.7004228830337524,0.1,0.5974571428571429,0.3994,0.4779142857142857
S033,16,0.6937516927719116,0.1489361702127659,0.5245737704918032,0.5089180327868853,0.5612459016393443
S033,17,0.6979655623435974,0.24,0.5412250000000001,0.4885,0.5366
S033,18,0.6933359503746033,0.0833333333333333,0.58504,0.42472,0.50628
S033,19,0.6852686405181885,0.108695652173913,0.6043548387096775,0.4698064516129032,0.5730645161290323
S033,20,0.6886162757873535,0.0,0.6143647058823529,0.4432588235294117,0.5443294117647058
S033,21,0.692509114742279,0.0408163265306122,0.6725696202531645,0.4856329113924051,0.6140253164556962
S033,22,0.6937620043754578,0.0222222222222222,0.6453376623376623,0.4214025974025973,0.5705974025974027
S033,23,0.7040348649024963,0.0,0.6969411764705882,0.4251372549019608,0.6119411764705883
S033,24,0.6959116458892822,0.0144927536231884,0.669,0.4532828282828283,0.5531212121212121
S033,25,0.6941857933998108,0.0,0.62075,0.3792499999999999,0.5605833333333334
S033,26,0.6895872354507446,0.0204081632653061,0.6618472222222223,0.4567638888888889,0.6002916666666667
S033,27,0.6875906586647034,0.0769230769230769,0.6246923076923078,0.4299358974358975,0.5586025641025641
S033,28,0.6953972578048706,0.024390243902439,0.6403026315789475,0.4368947368421054,0.5793552631578948
S033,29,0.675487756729126,0.0,0.7041052631578948,0.3769473684210526,0.5667368421052632
S033,30,0.6636854410171509,0.0,0.5656666666666667,0.3779999999999999,0.5486666666666667
S033,31,0.6791801452636719,0.1282051282051282,0.5951525423728814,0.4410169491525423,0.5426779661016948
S033,32,0.679597795009613,0.1034482758620689,0.64496,0.40898,0.60594
S033,33,0.6997683048248291,0.1,0.6004457831325302,0.4414819277108434,0.5450843373493975
S033,34,0.6890069842338562,0.064516129032258,0.624982456140351,0.3998421052631579,0.5759649122807017
S033,35,0.7004228830337524,0.1,0.5974571428571429,0.3994,0.4779142857142857
S033,36,0.6937516927719116,0.1489361702127659,0.5245737704918032,0.5089180327868853,0.5612459016393443
S033,37,0.6979655623435974,0.24,0.5412250000000001,0.4885,0.5366
S033,38,0.6933359503746033,0.0833333333333333,0.58504,0.42472,0.50628
S033,39,0.6852686405181885,0.108695652173913,0.6043548387096775,0.4698064516129032,0.5730645161290323
S041,0,0.6848815679550171,0.0714285714285714,0.6901428571428571,0.4504761904761905,0.6572380952380952
S041,1,0.7045247554779053,0.0666666666666666,0.6970217391304349,0.4075869565217391,0.5788586956521741
S041,2,0.703238308429718,0.1196581196581196,0.6321173184357542,0.4666368715083798,0.5988044692737431
S041,3,0.6888920664787292,0.1176470588235294,0.5990666666666667,0.4664333333333333,0.5855
S041,4,0.6975734233856201,0.0625,0.5737714285714285,0.4416571428571428,0.5586857142857142
S041,5,0.6835817098617554,0.0350877192982456,0.6911333333333334,0.4568933333333335,0.64864
S041,6,0.6904224753379822,0.0,0.6571379310344828,0.439655172413793,0.583448275862069
