speech_id,line_id,sentence_id,sentence_text,anger
S012,28,4,"As Attorney General of California, I took on one of our country’s largest for-profit colleges and put it out of business.",0.14285714285714285
S012,28,5,"Donald Trump ran a for-profit college, Trump University, that was forced to pay $25 million to the students it scammed.",0.0
S012,29,0,"As District Attorney to go after polluters, I created one of the first environmental justice units in our nation.",0.16666666666666666
S012,29,1,Donald Trump stood in Mar-a-Lago and told big oil lobbyists he would do their bidding for a $1 billion campaign contribution.,0.0
S012,29,2,"During the foreclosure crisis, I took on the big Wall Street banks and won $20 billion for California families, holding those banks accountable for fraud.",0.1
S012,29,3,Donald Trump was just found guilty of 34 counts of fraud.,0.4
S012,30,0,"We believe in a future where no child has to grow up in poverty, where every person can buy a home, start a family, and build wealth.",0.1111111111111111
S012,30,1,And where every person has access to paid family leave and affordable child care.,0.0
S012,30,2,That’s the future we see.,0.0
S012,30,3,"Together, we fight to build a nation where every person has affordable healthcare, where every worker is paid fairly, and where every senior can retire with dignity.",0.1111111111111111
S012,31,0,"All of this is to say building up the middle class will be a defining goal of my presidency because we here know when our middle class is strong, America is strong.",0.0
S012,32,0,America has tried these economic policies before.,0.0
S012,32,1,"They do not lead to prosperity, they lead to inequity and economic injustice.",0.25
S012,32,2,And we are not going back.,0.0
S012,32,3,We are not going back.,0.0
S012,32,4,They’re not taking us back.,0.0
S012,33,0,Our fight for the future is also a fight for freedom.,0.5
S012,33,1,"Generations of Americans before us have led the fight for freedom from our founders to our framers, to the abolitionists and the suffragettes, to the freedom riders and farm workers.",0.1111111111111111
S012,33,2,"And now I say team, the baton is in our hands.",0.0
S012,33,3,"We who believe in the sacred freedom to vote, we who are committed to fight to pass the John Lewis Voting Rights Advancement Act and the Freedom to Vote Act.",0.23076923076923078
S012,33,4,"We who believe in the freedom to live safe from gun violence, and that’s why we will work to pass universal background checks, red flag laws, and an assault weapons ban.",0.21428571428571427
S012,33,5,"We who will fight for reproductive freedom, knowing if Trump gets the chance he will sign a national abortion ban to outlaw abortion in every single state, but we are not going to let that happen.",0.06666666666666667
S012,34,0,It is this team here that is going to help in this November to elect a majority of members of the United States Congress who agree the government should not be telling a woman what to do with her body.,0.0
S012,34,1,"And when Congress passes the law to restore reproductive freedoms, as President of the United States, I will sign it into law.",0.0
S012,35,0,So are you ready to get to work?,0.0
S012,35,1,Do we believe in freedom?,0.0
S012,35,2,Do we believe in opportunity?,0.0
S012,35,3,Do we believe in the promise of America?,0.0
