speech_id,line_id,sentence_id,sentence_text,anger
S023,3,3,"So Tim Walz, so let’s just say this.",0.0
S023,3,4,"Besides being governor, the thing I’ve come to learn about Tim Walz that you have known and may learn more, he’s an extraordinary person.",0.0
S023,3,5,He’s known by many titles.,0.0
S023,3,6,"To his wife, Gwen, he is husband.",0.0
S023,3,7,"To his kids, Hope and Gus, he is dad.",0.0
S023,3,8,"To the people of Southern Minnesota, for 12 years, he was congressman.To his former high school students, he was Mr.",0.0
S023,3,9,Walz.,0.0
S023,3,10,"And to his former high school football players, he was coach.",0.0
S023,3,11,"And in 88 days, the nation will know Coach Walz by a new title.",0.0
S023,3,12,Vice President of the United States.,0.0
S023,4,0,"So it’s so good to be back in Arizona, and I thank you all for turning out today.",0.0
S023,4,1,"This is an extraordinary, extraordinary thing.",0.0
S023,4,2,"And, Arizona, I will also say this, as exciting as this is, we cannot lose sight of a really important fact.",0.047619047619047616
S023,4,3,We are definitely running as the underdog.,0.0
S023,4,4,We are the underdog.,0.0
S023,4,5,"We are out in great numbers, but we got a lot of work to do.",0.0
S023,4,6,And this is going to be hard work.,0.0
S023,4,7,But I know we like hard work.,0.0
S023,4,8,Hard work is good work for all of us.,0.0
S023,5,0,Hard work is good work and we will do it with joy.,0.0
S023,5,1,And I know we are all clear about what we are up against.,0.0
S023,5,2,"As many of you know, before I was elected vice president, I was an elected United States senator.",0.0
S023,5,3,"Before that, before that I was an elected attorney general.",0.1
S023,5,4,"And before that, an elected district attorney.",0.0
S023,5,5,And before that I was a courtroom prosecutor.,0.0
S023,5,6,"So I took on in these roles, perpetrators of all kinds, predators, who abused women, fraudsters, who ripped off consumers, scammers who broke the rules for personal gain.",0.0
S023,5,7,"So Arizona, hear me when I say I know Donald Trump’s type.",0.0
S023,6,0,"In fact, I’ve been dealing with people like him my entire career.",0.0
S023,6,1,"For example, as attorney general of California, I took on one of our country’s largest for-profit colleges that scammed students.",0.05
S023,6,2,"Well, Donald Trump ran a for-profit college that scammed students.",0.0
S023,6,3,"As a prosecutor, I specialized in cases of sexual abuse.",0.0
S023,6,4,"Well, Donald Trump was found liable for committing sexual abuse.",0.0
S023,7,0,"As attorney general, I held Wall Street banks accountable for fraud.",0.09090909090909091
S023,7,1,"Well, Donald Trump was just found guilty of fraud, 34 counts.",0.09090909090909091
S023,7,2,"So all of this… Yeah, the courts will deal with that.",0.0
S023,7,3,We are going to win in November.,0.0
S023,7,4,We’re going to win in November.,0.0
S023,7,5,We’ll handle that too.,0.0
S023,7,6,"But all of this is to say in this campaign, I will proudly put my record against his every day of the week.",0.0
S023,7,7,Every day of the week.,0.0
S023,7,8,"But make no mistake, that being said, our campaign is not just about us versus Donald Trump.",0.058823529411764705
S023,7,9,It is about-,0.0
S023,8,0,"Here with us today, I know we have a number of native leaders.",0.0
S023,8,1,"And as president, I will tell you, I will always honor tribal sovereignty and respect tribal self-determination.",0.0
S023,8,2,And fight for a future where every native person can realize their aspirations and every native community is a place of opportunity.,0.045454545454545456
S023,8,3,"We here, we believe in a future where we lower the cost of living for America’s families so that they have the chance not just to get by, but to get ahead.",0.0
S023,9,0,"Because, look, while our economy is doing well by many measures, prices for everyday things like groceries are still too high.",0.0
S023,9,1,You know it and I know it.,0.0
S023,9,2,"When I was attorney general, I went after price fixing schemes.",0.09090909090909091
S023,9,3,"And when I am president, I will continue that work to bring down prices.",0.0
S023,9,4,I will take on big corporations that engage in illegal price gouging.,0.08333333333333333
S023,9,5,I will take on corporate landlords that unfairly raise rents on working families.,0.0
S023,10,0,I will take on big pharma and cap the cost of prescription drugs for all Americans.,0.0
S023,10,1,"And all of this is to say, unlike Donald Trump, I will always put the middle class and working families first.",0.0
S023,10,2,Because you see Coach Walz and I know the middle class built the United States of America.,0.0
S023,10,3,"And when the middle class is strong, America is strong.",0.0
S023,10,4,"And while we work to move our nation forward, look, Donald Trump be very clear, intends to move us backward.",0.0
S023,10,5,Just look.,0.0
S023,10,6,And we’re not going back.,0.0
S023,11,0,"And, Arizona, every day you feel the impact of extreme heat and drought.",0.0
S023,11,1,You know his crisis is real.,0.0
S023,11,2,He calls it a hoax.,0.0
S023,11,3,"And on top of all of this, if Donald Trump wins in November, he intends to end the Affordable Care Act.",0.0
S023,11,4,And take us back to a time when insurance companies have the power to deny people with pre-existing conditions.,0.05263157894736842
S023,11,5,You remember what that was?,0.0
S023,11,6,Remember what that was?,0.0
S023,12,0,We will win.,0.0
S023,12,1,We will win.,0.0
S023,13,0,He won’t win.,0.0
S023,13,1,You’re right.,0.0
S023,14,0,We will win.,0.0
S023,14,1,We will win.,0.0
S023,15,0,We will win.,0.0
S023,15,1,We will win.,0.0
S023,15,2,We will win.,0.0
S023,16,0,I know what I’m talking about.,0.0
S023,16,1,"We know our immigration system is broken, and we know what it takes to fix it: comprehensive reform that includes strong border security and an earned pathway to citizenship.",0.0
S023,16,2,Donald Trump does not want to fix this problem.,0.0
S023,16,3,Be clear about that.,0.0
S023,16,4,He has no interest or desire to actually fix the problem.,0.0
S023,16,5,"He talks a big game about border security, but he does not walk the walk.",0.0
S023,16,6,"Everybody here knows, earlier this year we had a chance to pass the toughest bipartisan border security bill in decades, but Donald Trump tanked the deal because he thought by doing that, it would help him win an election.",0.0
S023,16,7,"When I am president, I will sign the bill.",0.0
S023,17,0,"Arizona, ours is a fight for the future, and it is a fight for freedom.",0.13333333333333333
S023,17,1,"Across our nation, we are witnessing a full-on assault against hard fought, hard-won freedoms and rights, the freedom to vote, the freedom to be safe from gun violence, the freedom to love who you love openly and with pride, and the freedom of a woman to make decisions about her own body and not have her government telling her what to do.",0.03225806451612903
S023,17,2,"On that last point, understand how we got here.",0.0
S023,18,0,"When he was President, Donald Trump hand-picked three members of the United States Supreme Court with the intention that they would overturn and undo the protections of Roe V.",0.034482758620689655
S023,18,1,Wade.,0.0
S023,18,2,"And as he intended, they did.",0.0
S023,18,3,"And now, in over 20 states in our nation, there is a Trump abortion ban, many like Arizona, with no exceptions even for rape or incest.",0.038461538461538464
S023,18,4,"Just yesterday, in a press conference, we got a fresh reminder of what Donald Trump’s Project 2025 agenda would do.",0.0
S023,18,5,It would ban medication abortion in every state.,0.0
S023,18,6,"But we are not going to let that happen, because we trust women.",0.0
S023,18,7,"When I am President of the United States, and when Congress passes a bill to restore reproductive freedoms for every woman in America, I will sign it into law.",0.0
S023,19,0,"Listen, here’s the thing that we all know.",0.0
S023,19,1,Here’s the thing we all know.,0.0
S023,19,2,Generations of Americans before us led the fight for freedom.,0.1
S023,19,3,"Now, the baton is in our hands, each and every one of us.",0.0
S023,19,4,We who believe in the sacred freedom to vote will finally pass the John Lewis Voting Rights Act and the Freedom to Vote Act.,0.08333333333333333
S023,19,5,"We who believe in the freedom to live safe from gun violence will finally pass an assault weapons ban, universal background checks and red flag laws.",0.11538461538461539
S023,19,6,"So much is on the line in this election, and understand, this is not 2016, and this is not 2020.",0.0
S023,19,7,"This time around, the stakes are even higher, and that’s because last month, the United States Supreme Court basically just told the former president who has been convicted of fraud that going forward, he will be effectively immune no matter what he does in the White House.",0.0425531914893617
S023,20,0,Think about what that means.,0.0
S023,20,1,Think about what that means in this election.,0.0
S023,20,2,Think about what that means.,0.0
S023,20,3,He’s been effectively told he will be immune if he’s back in the White House.,0.0
S023,20,4,"Think about what that means when you remember Donald Trump has openly vowed if re-elected, he will be a dictator on day one, that he will weaponize the Department of Justice against his political enemies.",0.0
S023,20,5,"Remember that he even called for the “Termination of the Constitution of the United States.” Understand what this means, and let us be very clear.",0.0
S023,20,6,Someone who suggests we should terminate the Constitution of the United States should never again stand behind the seal of the United States President.,0.0
S023,20,7,Never again.,0.0
S023,20,8,Never again.,0.0
S023,20,9,"Arizona, it all comes down to this.",0.0
S023,20,10,We are here because we love our country.,0.0
S023,20,11,We love our country.,0.0
S023,21,0,"And part of why we are going to win is because we remember, and we are smart, and we know what’s happening, and we’re not falling for the gaslighting, and we’re not falling for the Okie doke.",0.0
S023,21,1,That’s why.,0.0
S023,21,2,"Look, America has tried so many of those failed policies before, and like we all know, we’re not going back.",0.0
S023,21,3,We will move forward and take on the biggest issues facing our nation.,0.0
S023,21,4,"For example, the issue of immigration.",0.0
S023,21,5,I was attorney general of a border state.,0.125
S023,21,6,"I went after the transnational gangs, the drug cartels and human traffickers.",0.0
S023,21,7,"I prosecuted them in case after case, and I won.",0.0
S023,22,0,"USA, USA, USA.",0.0
S023,23,0,"We together, all of us, we’re running this campaign on behalf of all Americans, from red states to blue states, from the heartland to the coast.",0.0
S023,23,1,"When we are elected, we will govern on behalf of all Americans, all Americans.",0.0
S023,23,2,"Arizona, ultimately in this election, I do believe we each, each one of us, we face a question.",0.0
S023,23,3,"That question being, what kind of country do we want to live in?",0.0
S023,23,4,"Do we want to live in a country of chaos, fear and hate, or a country of freedom, compassion and rule of law?",0.043478260869565216
S023,23,5,The beauty of our democracy is that we each have the power to answer that question.,0.0
S023,23,6,Each one of us in a democracy has the power to answer that question.,0.0
S023,23,7,"The power is with the people, and in the next 88 days, we need you to use your power.",0.0
S023,23,8,We need you to knock on some doors.,0.0
S023,23,9,We need you to register folks to vote.,0.0
S023,23,10,"We need you to energize, to mobilize, to organize, and to make your voices heard.",0.0
S023,23,11,"Arizona, I ask, are you ready to make your voices heard?",0.0
S023,23,12,Do we believe in freedom?,0.0
S023,23,13,Do we believe in opportunity?,0.0
S023,23,14,Do we believe in the promise of America?,0.0
S023,23,15,Are we ready to fight for it?,0.14285714285714285
S023,23,16,"When we fight, we win.",0.0
S023,23,17,"God bless you, and God bless the United States of America.",0.0
S023,24,0,We’re going to do this.,0.0
S023,24,1,Good evening.,0.0
S023,24,2,Good evening.,0.0
S023,24,3,Thank you all.,0.0
S023,24,4,Thank you.,0.0
S023,24,5,Can we hear it for Tim Walz?,0.0
S023,25,0,Oh my goodness.,0.0
S023,25,1,"Oh, it’s good to be back in Arizona.",0.0
S023,25,2,"Good evening, everyone.",0.0
S023,25,3,Oh my goodness.,0.0
S023,25,4,Thank you all so very much.,0.0
S023,25,5,"Oh, it is good to be back.",0.0
S023,25,6,"Let me just say, let me just start by thanking everyone who is here.",0.0
S023,25,7,Thank you all so very much all of you.,0.0
S023,25,8,We’re going to do this.,0.0
S023,25,9,We’re going to do this.,0.0
S023,25,10,We are going to do this.,0.0
S023,25,11,"Yes, we are.",0.0
S023,25,12,"And I want to thank all of the incredible leaders who are here, including Congressman Greg Stanton.",0.0
S023,25,13,"Your next United States Senator, Congressman Ruben Gallego.",0.0
S023,25,14,"And my dear friend, United States Senator Mark Kelly.",0.0
S023,25,15,"And let me just say, as Arizona knows, Mark is an extraordinary leader who has dedicated his life to the service of our nation as a fighter pilot, as an astronaut, and as a member of the United States Congress.",0.0
S023,25,16,And he has given so much to our country.,0.0
S023,25,17,He always fights for the people of Arizona.,0.0
S023,25,18,"And I am so grateful, Mark, for your friendship and your leadership.",0.0
S023,25,19,"And of course, the phenomenal congresswoman, Gabby Giffords.",0.0
S023,25,20,"They’re also an incredible group of mayors with us today, Mayor Kate Gallego, Mayor Corey Woods, and Arizona co-chair of Republicans for Harris, Mayor John Giles.",0.0
S023,25,21,"So today, I also bring greetings from our incredible president, Joe Biden.",0.0
S023,26,0,"And as you all just heard, Tim has a great record as governor of the great state of Minnesota.",0.0
S023,26,1,"And to those who know him best, Tim goes by a few more titles besides governor to his wife, Gwen.",0.0
S023,27,0,So let me say I have been clear now is the time to get a ceasefire deal and get the hostage deal done.,0.043478260869565216
S023,27,1,Now is the time and the president and I are working around the clock every day to get that ceasefire deal done and bring the hostages home.,0.0
S023,27,2,"So I respect your voices, but we are here to now talk about this race in 2024.",0.0
S023,27,3,"So Tim Walz, so let’s just say this.",0.0
S023,27,4,"Besides being governor, the thing I’ve come to learn about Tim Walz that you have known and may learn more, he’s an extraordinary person.",0.0
S023,27,5,He’s known by many titles.,0.0
S023,27,6,"To his wife, Gwen, he is husband.",0.0
S023,27,7,"To his kids, Hope and Gus, he is dad.",0.0
S023,27,8,"To the people of Southern Minnesota, for 12 years, he was congressman.To his former high school students, he was Mr.",0.0
S023,27,9,Walz.,0.0
S023,27,10,"And to his former high school football players, he was coach.",0.0
S023,27,11,"And in 88 days, the nation will know Coach Walz by a new title.",0.0
S023,27,12,Vice President of the United States.,0.0
S023,28,0,"So it’s so good to be back in Arizona, and I thank you all for turning out today.",0.0
S023,28,1,"This is an extraordinary, extraordinary thing.",0.0
S023,28,2,"And, Arizona, I will also say this, as exciting as this is, we cannot lose sight of a really important fact.",0.047619047619047616
S023,28,3,We are definitely running as the underdog.,0.0
S023,28,4,We are the underdog.,0.0
S023,28,5,"We are out in great numbers, but we got a lot of work to do.",0.0
S023,28,6,And this is going to be hard work.,0.0
S023,28,7,But I know we like hard work.,0.0
S023,28,8,Hard work is good work for all of us.,0.0
S023,29,0,Hard work is good work and we will do it with joy.,0.0
S023,29,1,And I know we are all clear about what we are up against.,0.0
S023,29,2,"As many of you know, before I was elected vice president, I was an elected United States senator.",0.0
S023,29,3,"Before that, before that I was an elected attorney general.",0.1
S023,29,4,"And before that, an elected district attorney.",0.0
S023,29,5,And before that I was a courtroom prosecutor.,0.0
S023,29,6,"So I took on in these roles, perpetrators of all kinds, predators, who abused women, fraudsters, who ripped off consumers, scammers who broke the rules for personal gain.",0.0
S023,29,7,"So Arizona, hear me when I say I know Donald Trump’s type.",0.0
S023,30,0,"In fact, I’ve been dealing with people like him my entire career.",0.0
S023,30,1,"For example, as attorney general of California, I took on one of our country’s largest for-profit colleges that scammed students.",0.05
S023,30,2,"Well, Donald Trump ran a for-profit college that scammed students.",0.0
S023,30,3,"As a prosecutor, I specialized in cases of sexual abuse.",0.0
S023,30,4,"Well, Donald Trump was found liable for committing sexual abuse.",0.0
S023,31,0,"As attorney general, I held Wall Street banks accountable for fraud.",0.09090909090909091
S023,31,1,"Well, Donald Trump was just found guilty of fraud, 34 counts.",0.09090909090909091
S023,31,2,"So all of this… Yeah, the courts will deal with that.",0.0
S023,31,3,We are going to win in November.,0.0
S023,31,4,We’re going to win in November.,0.0
S023,31,5,We’ll handle that too.,0.0
S023,31,6,"But all of this is to say in this campaign, I will proudly put my record against his every day of the week.",0.0
S023,31,7,Every day of the week.,0.0
S023,31,8,"But make no mistake, that being said, our campaign is not just about us versus Donald Trump.",0.058823529411764705
S023,31,9,It is about-,0.0
S023,32,0,"Here with us today, I know we have a number of native leaders.",0.0
S023,32,1,"And as president, I will tell you, I will always honor tribal sovereignty and respect tribal self-determination.",0.0
S023,32,2,And fight for a future where every native person can realize their aspirations and every native community is a place of opportunity.,0.045454545454545456
S023,32,3,"We here, we believe in a future where we lower the cost of living for America’s families so that they have the chance not just to get by, but to get ahead.",0.0
S023,33,0,"Because, look, while our economy is doing well by many measures, prices for everyday things like groceries are still too high.",0.0
S023,33,1,You know it and I know it.,0.0
S023,33,2,"When I was attorney general, I went after price fixing schemes.",0.09090909090909091
S023,33,3,"And when I am president, I will continue that work to bring down prices.",0.0
S023,33,4,I will take on big corporations that engage in illegal price gouging.,0.08333333333333333
S023,33,5,I will take on corporate landlords that unfairly raise rents on working families.,0.0
S023,34,0,I will take on big pharma and cap the cost of prescription drugs for all Americans.,0.0
S023,34,1,"And all of this is to say, unlike Donald Trump, I will always put the middle class and working families first.",0.0
S023,34,2,Because you see Coach Walz and I know the middle class built the United States of America.,0.0
S023,34,3,"And when the middle class is strong, America is strong.",0.0
S023,34,4,"And while we work to move our nation forward, look, Donald Trump be very clear, intends to move us backward.",0.0
S023,34,5,Just look.,0.0
S023,34,6,And we’re not going back.,0.0
S023,35,0,"And, Arizona, every day you feel the impact of extreme heat and drought.",0.0
S023,35,1,You know his crisis is real.,0.0
S023,35,2,He calls it a hoax.,0.0
S023,35,3,"And on top of all of this, if Donald Trump wins in November, he intends to end the Affordable Care Act.",0.0
S023,35,4,And take us back to a time when insurance companies have the power to deny people with pre-existing conditions.,0.05263157894736842
S023,35,5,You remember what that was?,0.0
S023,35,6,Remember what that was?,0.0
S023,36,0,We will win.,0.0
S023,36,1,We will win.,0.0
S023,37,0,He won’t win.,0.0
S023,37,1,You’re right.,0.0
S023,38,0,We will win.,0.0
S023,38,1,We will win.,0.0
S023,39,0,We will win.,0.0
S023,39,1,We will win.,0.0
S023,39,2,We will win.,0.0
S023,40,0,I know what I’m talking about.,0.0
S023,40,1,"We know our immigration system is broken, and we know what it takes to fix it: comprehensive reform that includes strong border security and an earned pathway to citizenship.",0.0
S023,40,2,Donald Trump does not want to fix this problem.,0.0
S023,40,3,Be clear about that.,0.0
S023,40,4,He has no interest or desire to actually fix the problem.,0.0
S023,40,5,"He talks a big game about border security, but he does not walk the walk.",0.0
S023,40,6,"Everybody here knows, earlier this year we had a chance to pass the toughest bipartisan border security bill in decades, but Donald Trump tanked the deal because he thought by doing that, it would help him win an election.",0.0
S023,40,7,"When I am president, I will sign the bill.",0.0
S023,41,0,"Arizona, ours is a fight for the future, and it is a fight for freedom.",0.13333333333333333
S023,41,1,"Across our nation, we are witnessing a full-on assault against hard fought, hard-won freedoms and rights, the freedom to vote, the freedom to be safe from gun violence, the freedom to love who you love openly and with pride, and the freedom of a woman to make decisions about her own body and not have her government telling her what to do.",0.03225806451612903
S023,41,2,"On that last point, understand how we got here.",0.0
S023,42,0,"When he was President, Donald Trump hand-picked three members of the United States Supreme Court with the intention that they would overturn and undo the protections of Roe V.",0.034482758620689655
S023,42,1,Wade.,0.0
S023,42,2,"And as he intended, they did.",0.0
S023,42,3,"And now, in over 20 states in our nation, there is a Trump abortion ban, many like Arizona, with no exceptions even for rape or incest.",0.038461538461538464
S023,42,4,"Just yesterday, in a press conference, we got a fresh reminder of what Donald Trump’s Project 2025 agenda would do.",0.0
S023,42,5,It would ban medication abortion in every state.,0.0
S023,42,6,"But we are not going to let that happen, because we trust women.",0.0
S023,42,7,"When I am President of the United States, and when Congress passes a bill to restore reproductive freedoms for every woman in America, I will sign it into law.",0.0
S023,43,0,"Listen, here’s the thing that we all know.",0.0
S023,43,1,Here’s the thing we all know.,0.0
S023,43,2,Generations of Americans before us led the fight for freedom.,0.1
S023,43,3,"Now, the baton is in our hands, each and every one of us.",0.0
S023,43,4,We who believe in the sacred freedom to vote will finally pass the John Lewis Voting Rights Act and the Freedom to Vote Act.,0.08333333333333333
S023,43,5,"We who believe in the freedom to live safe from gun violence will finally pass an assault weapons ban, universal background checks and red flag laws.",0.11538461538461539
S023,43,6,"So much is on the line in this election, and understand, this is not 2016, and this is not 2020.",0.0
S023,43,7,"This time around, the stakes are even higher, and that’s because last month, the United States Supreme Court basically just told the former president who has been convicted of fraud that going forward, he will be effectively immune no matter what he does in the White House.",0.0425531914893617
S023,44,0,Think about what that means.,0.0
S023,44,1,Think about what that means in this election.,0.0
S023,44,2,Think about what that means.,0.0
S023,44,3,He’s been effectively told he will be immune if he’s back in the White House.,0.0
S023,44,4,"Think about what that means when you remember Donald Trump has openly vowed if re-elected, he will be a dictator on day one, that he will weaponize the Department of Justice against his political enemies.",0.0
S023,44,5,"Remember that he even called for the “Termination of the Constitution of the United States.” Understand what this means, and let us be very clear.",0.0
S023,44,6,Someone who suggests we should terminate the Constitution of the United States should never again stand behind the seal of the United States President.,0.0
S023,44,7,Never again.,0.0
S023,44,8,Never again.,0.0
S023,44,9,"Arizona, it all comes down to this.",0.0
S023,44,10,We are here because we love our country.,0.0
S023,44,11,We love our country.,0.0
S023,45,0,"And part of why we are going to win is because we remember, and we are smart, and we know what’s happening, and we’re not falling for the gaslighting, and we’re not falling for the Okie doke.",0.0
S023,45,1,That’s why.,0.0
S023,45,2,"Look, America has tried so many of those failed policies before, and like we all know, we’re not going back.",0.0
S023,45,3,We will move forward and take on the biggest issues facing our nation.,0.0
S023,45,4,"For example, the issue of immigration.",0.0
S023,45,5,I was attorney general of a border state.,0.125
S023,45,6,"I went after the transnational gangs, the drug cartels and human traffickers.",0.0
S023,45,7,"I prosecuted them in case after case, and I won.",0.0
S023,46,0,"USA, USA, USA.",0.0
S023,47,0,"We together, all of us, we’re running this campaign on behalf of all Americans, from red states to blue states, from the heartland to the coast.",0.0
S023,47,1,"When we are elected, we will govern on behalf of all Americans, all Americans.",0.0
S023,47,2,"Arizona, ultimately in this election, I do believe we each, each one of us, we face a question.",0.0
S023,47,3,"That question being, what kind of country do we want to live in?",0.0
S023,47,4,"Do we want to live in a country of chaos, fear and hate, or a country of freedom, compassion and rule of law?",0.043478260869565216
S023,47,5,The beauty of our democracy is that we each have the power to answer that question.,0.0
S023,47,6,Each one of us in a democracy has the power to answer that question.,0.0
S023,47,7,"The power is with the people, and in the next 88 days, we need you to use your power.",0.0
S023,47,8,We need you to knock on some doors.,0.0
S023,47,9,We need you to register folks to vote.,0.0
S023,47,10,"We need you to energize, to mobilize, to organize, and to make your voices heard.",0.0
S023,47,11,"Arizona, I ask, are you ready to make your voices heard?",0.0
S023,47,12,Do we believe in freedom?,0.0
S023,47,13,Do we believe in opportunity?,0.0
S023,47,14,Do we believe in the promise of America?,0.0
S023,47,15,Are we ready to fight for it?,0.14285714285714285
S023,47,16,"When we fight, we win.",0.0
S023,47,17,"God bless you, and God bless the United States of America.",0.0
